VIN,timestamp,speed,rpm,calculatedEngineload,coolantTemperature,latitude,longitude,fuelconsumption
2FTRX07W53C371601,1462539472637,23,6000,31.31873365,36.3956044,41.84162,-72.4671,
1FAHP26W49G252759,1462539472697,32,6500,20,36.50549451,41.66095,-72.661,
JH4TB2H26CC000020,1462539472757,45,7000,23,36.61538462,42.01467,-73.4241,
1HGCM82633A004372,1462539472817,56,7500,23,36.72527473,41.86622,-73.4633,
1LNHM81W8YY836550,1462539472877,57,8000,25,36.83516484,41.87406,-72.8164,
1ZVHT82H485113476,1462539472937,38,8500,25,36.94505495,41.99585,-72.4534,
JTMKF4DV5B5309274,1462539472997,23,9000,15,37.05494505,41.97647,-72.4906,
WP0CA29863U153401,1462539473057,23,3000,25,37.16483516,41.6609,-72.5689,
2FTRX07W53C371602,1462539473117,45,2000,25,37.27472527,41.83667,-72.5608,
1FAHP26W49G252760,1462539473177,3,4000,28,37.38461538,41.81152,-72.3088,
JH4TB2H26CC000021,1462539473237,23,4000,14,37.49450549,41.97987,-72.2786,
1HGCM82633A004373,1462539473297,34,4500,24,37.6043956,41.99165,-72.2577,
1LNHM81W8YY836551,1462539473357,34,5000,19,37.71428571,41.98595,-72.639,
1ZVHT82H485113477,1462539473417,45,5500,19,37.82417582,42.03201,-73.4038,
JTMKF4DV5B5309275,1462539473477,45,6000,20.42307692,37.93406593,41.9486,-72.6288,
WP0CA29863U153402,1462539473537,4,6500,20.20879121,38.04395604,41.90711,-72.7683,
2FTRX07W53C371603,1462539473597,54,7000,19.99450549,38.15384615,41.98724,-72.5637,
1FAHP26W49G252761,1462539473657,54,7500,19.78021978,38.26373626,41.79178,-72.7188,
JH4TB2H26CC000022,1462539473717,3,8000,19.56593407,38.37362637,41.87688,-72.3681,
1HGCM82633A004374,1462539473777,43,8500,19.35164835,38.48351648,41.74983,-72.8898,
1LNHM81W8YY836552,1462539473837,3,9000,19.13736264,38.59340659,41.75762,-72.885,
1ZVHT82H485113478,1462539473897,42,3000,18.92307692,38.7032967,41.90846,-72.6055,
JTMKF4DV5B5309276,1462539473957,23,2000,18.70879121,38.81318681,41.83973,-72.8197,
WP0CA29863U153403,1462539474017,32,4000,18.49450549,38.92307692,41.9536,-72.8524,
2FTRX07W53C371604,1462539474077,45,4000,18.28021978,39.03296703,42.00275,-72.9891,
1FAHP26W49G252762,1462539474137,56,3000,18.06593407,39.14285714,41.8613,-72.8606,
JH4TB2H26CC000023,1462539474197,57,2000,17.85164835,39.25274725,42.01991,-72.7336,
1HGCM82633A004375,1462539474257,38,4000,17.63736264,39.36263736,41.89632,-73.1463,
1LNHM81W8YY836553,1462539474317,23,4000,17.42307692,39.47252747,41.8573,-72.6665,
1ZVHT82H485113479,1462539474377,23,4500,17.20879121,39.58241758,41.927,-72.6469,
JTMKF4DV5B5309277,1462539474437,45,5000,16.99450549,39.69230769,41.92597,-73.0694,
WP0CA29863U153404,1462539474497,3,5500,16.78021978,39.8021978,41.78007,-72.6771,
2FTRX07W53C371605,1462539474557,23,6000,16.56593407,39.91208791,41.79178,-72.7188,
1FAHP26W49G252763,1462539474617,34,6500,16.35164835,40.02197802,41.76705,-72.6743,
JH4TB2H26CC000024,1462539474677,34,7000,16.13736264,40.13186813,41.79178,-72.7188,
1HGCM82633A004376,1462539474737,45,7500,15.92307692,40.24175824,41.77117,-72.7026,
1LNHM81W8YY836554,1462539474797,45,8000,15.70879121,40.35164835,41.7469,-72.6959,
1ZVHT82H485113480,1462539474857,4,8500,15.49450549,40.46153846,41.75275,-72.7546,
JTMKF4DV5B5309278,1462539474917,54,9000,15.28021978,40.57142857,41.77832,-72.6231,
WP0CA29863U153405,1462539474977,54,3000,15.06593407,40.68131868,41.70205,-72.6747,
2FTRX07W53C371606,1462539475037,3,2000,14.85164835,40.79120879,41.7313,-72.7337,
JH4TB2H26CC000000,1462539475097,43,4000,14.63736264,40.9010989,41.6889,-72.731,
1HGCM82633A004352,1462539475157,3,4000,14.42307692,12,41.7933,-72.6954,
1LNHM81W8YY836530,1462539475217,42,4500,14.20879121,34,41.7387,-72.6789,
1ZVHT82H485113456,1462539475277,23,5000,17,42,41.75885,-72.6794,
JTMKF4DV5B5309254,1462539475337,32,5500,18,56,41.7914,-72.7485,
WP0CA29863U153381,1462539475397,45,6000,19,45,41.74535,-72.6081,
2FTRX07W53C371582,1462539475457,56,6500,20,34,41.76255,-72.7284,
1FAHP26W49G252740,1462539475517,57,7000,21.43113553,34,41.78479,-72.6738,
JH4TB2H26CC000001,1462539475577,38,7500,22.6670853,54,41.79178,-72.7188,
1HGCM82633A004353,1462539475637,23,8000,23.90303506,43,41.79178,-72.7188,
1LNHM81W8YY836531,1462539475697,23,8500,25.13898482,44.43026205,41.79178,-72.7188,
1ZVHT82H485113457,1462539475757,45,9000,26.37493459,45.09672745,41.79178,-72.7188,
JTMKF4DV5B5309255,1462539475817,3,3000,27.61088435,45.76319285,41.79178,-72.7188,
WP0CA29863U153382,1462539475877,23,2000,28.84683412,46.42965825,41.79178,-72.7188,
2FTRX07W53C371583,1462539475937,34,4000,30.08278388,47.09612366,41.79178,-72.7188,
1FAHP26W49G252741,1462539475997,34,4000,31.31873365,47.76258906,41.79178,-72.7188,
JH4TB2H26CC000002,1462539476057,45,4500,20,48.42905446,41.79178,-72.7188,
1HGCM82633A004354,1462539476117,45,5000,23,49.09551986,41.79178,-72.7188,
1LNHM81W8YY836532,1462539476177,4,5500,23,49.76198527,41.79178,-72.7188,
1ZVHT82H485113458,1462539476237,54,6000,25,50.42845067,41.79178,-72.7188,
JTMKF4DV5B5309256,1462539476297,54,6500,25,51.09491607,41.79178,-72.7188,
WP0CA29863U153383,1462539476357,3,7000,15,51.76138148,41.79178,-72.7188,
2FTRX07W53C371584,1462539476417,43,7500,25,52.42784688,41.79178,-72.7188,
1FAHP26W49G252742,1462539476477,3,8000,25,53.09431228,41.79178,-72.7188,
JH4TB2H26CC000003,1462539476537,42,8500,28,53.76077768,41.79178,-72.7188,
1HGCM82633A004355,1462539476597,23,9000,14,54.42724309,41.79178,-72.7188,
1LNHM81W8YY836533,1462539476657,32,3000,24,55.09370849,41.79178,-72.7188,
1ZVHT82H485113459,1462539476717,45,2000,19,55.76017389,41.79178,-72.7188,
JTMKF4DV5B5309257,1462539476777,56,4000,19,56.42663929,41.79178,-72.7188,
WP0CA29863U153384,1462539476837,57,4000,20.42307692,57.0931047,41.79178,-72.7188,
2FTRX07W53C371585,1462539476897,38,4500,20.20879121,57.7595701,41.79178,-72.7188,
1FAHP26W49G252743,1462539476957,23,5000,19.99450549,58.4260355,41.7715,-72.6867,
JH4TB2H26CC000004,1462539477017,23,5500,19.78021978,59.09250091,41.76928,-72.6865,
1HGCM82633A004356,1462539477077,45,6000,19.56593407,59.75896631,41.76795,-72.6907,
1LNHM81W8YY836534,1462539477137,3,6500,19.35164835,60.42543171,41.7665,-72.6933,
1ZVHT82H485113460,1462539477197,23,7000,19.13736264,61.09189711,41.76605,-72.6718,
JTMKF4DV5B5309258,1462539477257,34,7500,18.92307692,61.75836252,41.79178,-72.7188,
WP0CA29863U153385,1462539477317,34,8000,18.70879121,62.42482792,41.79178,-72.7188,
2FTRX07W53C371586,1462539477377,45,8500,18.49450549,63.09129332,41.79178,-72.7188,
1FAHP26W49G252744,1462539477437,45,9000,18.28021978,63.75775872,41.76385,-72.673,
JH4TB2H26CC000005,1462539477497,4,3000,18.06593407,64.42422413,41.92745,-72.6804,
1HGCM82633A004357,1462539477557,54,2000,17.85164835,65.09068953,41.71487,-72.2093,
1LNHM81W8YY836535,1462539477617,54,4000,17.63736264,65.75715493,41.8473,-72.0253,
1ZVHT82H485113461,1462539477677,3,4000,17.42307692,66.42362034,41.62982,-72.3642,
JTMKF4DV5B5309259,1462539477737,43,4500,17.20879121,67.09008574,41.73702,-72.3715,
WP0CA29863U153386,1462539477797,3,5000,16.99450549,67.75655114,41.83157,-72.0201,
2FTRX07W53C371587,1462539477857,42,5500,16.78021978,68.42301654,41.78247,-71.9599,
1FAHP26W49G252745,1462539477917,23,6000,16.56593407,69.08948195,41.80917,-72.1127,
JH4TB2H26CC000006,1462539477977,32,6500,16.35164835,69.75594735,41.70278,-72.2935,
1HGCM82633A004358,1462539478037,45,7000,16.13736264,70.42241275,41.77865,-72.3314,
1LNHM81W8YY836536,1462539478097,56,7500,15.92307692,71.08887815,41.79911,-71.8759,
1ZVHT82H485113462,1462539478157,57,8000,15.70879121,71.75534356,41.85023,-71.8575,
JTMKF4DV5B5309260,1462539478217,38,8500,15.49450549,72.42180896,41.90913,-72.0953,
WP0CA29863U153387,1462539478277,23,9000,15.28021978,73.08827436,41.84489,-71.8189,
2FTRX07W53C371588,1462539478337,23,3000,15.06593407,73.75473977,41.98433,-71.981,
1FAHP26W49G252746,1462539478397,45,2000,14.85164835,74.42120517,42.01978,-71.9417,
JH4TB2H26CC000007,1462539478457,3,4000,14.63736264,75.08767057,41.97112,-71.8917,
1HGCM82633A004359,1462539478517,23,4000,14.42307692,75.75413597,41.76793,-72.0613,
1LNHM81W8YY836537,1462539478577,34,4500,14.20879121,76.42060138,41.6834,-72.4014,
1ZVHT82H485113463,1462539478637,34,5000,17,23,41.6184,-72.2422,
JTMKF4DV5B5309261,1462539478697,45,5500,18,23,41.76846,-72.2001,
WP0CA29863U153388,1462539478757,45,6000,19,23,41.79933,-72.3065,
2FTRX07W53C371589,1462539478817,4,6500,20,34,41.60907,-72.1444,
1FAHP26W49G252747,1462539478877,54,7000,21.43113553,34,41.98958,-71.8966,
JH4TB2H26CC000008,1462539478937,54,7500,22.6670853,65,41.75871,-72.1396,
1HGCM82633A004360,1462539478997,3,8000,23.90303506,56,41.88905,-71.9682,
1LNHM81W8YY836538,1462539479057,43,8500,25.13898482,45,41.87657,-71.9825,
1ZVHT82H485113464,1462539479117,3,9000,26.37493459,45,41.91382,-71.8843,
JTMKF4DV5B5309262,1462539479177,42,3000,27.61088435,56,42.0229,-71.9467,
WP0CA29863U153389,1462539479237,23,2000,28.84683412,67,41.83905,-71.9063,
2FTRX07W53C371590,1462539479297,32,4000,30.08278388,56,41.69344,-72.0989,
1FAHP26W49G252748,1462539479357,45,4000,31.31873365,45,41.81152,-72.3088,
JH4TB2H26CC000009,1462539479417,56,3000,20,44,41.67035,-72.1603,
1HGCM82633A004361,1462539479477,57,2000,23,45,41.9439,-71.9453,
1LNHM81W8YY836539,1462539479537,38,4000,23,56,41.80604,-72.2613,
1ZVHT82H485113465,1462539479597,23,4000,25,67,41.80743,-72.2503,
JTMKF4DV5B5309263,1462539479657,23,4500,25,64.09558824,41.97278,-71.8397,
WP0CA29863U153390,1462539479717,45,5000,15,66.09313725,41.89511,-72.1767,
2FTRX07W53C371591,1462539479777,3,5500,25,68.09068627,41.89688,-72.2746,
1FAHP26W49G252749,1462539479837,23,6000,25,70.08823529,41.69777,-72.1467,
JH4TB2H26CC000010,1462539479897,34,6500,28,72.08578431,41.9714,-71.9987,
1HGCM82633A004362,1462539479957,34,7000,14,74.08333333,41.9432,-72.0728,
1LNHM81W8YY836540,1462539480017,45,7500,24,76.08088235,41.3525,-72.1034,
1ZVHT82H485113466,1462539480077,45,8000,19,78.07843137,41.63456,-72.0655,
JTMKF4DV5B5309264,1462539480137,4,8500,19,80.07598039,41.69712,-72.0029,
WP0CA29863U153391,1462539480197,54,9000,20.42307692,43,41.72569,-71.909,
2FTRX07W53C371592,1462539480257,54,3000,20.20879121,34,41.37191,-72.2269,
1FAHP26W49G252750,1462539480317,3,2000,19.99450549,32,41.54356,-72.1768,
JH4TB2H26CC000011,1462539480377,43,4000,19.78021978,23,41.42678,-72.0723,
1HGCM82633A004363,1462539480437,3,4000,19.56593407,12,41.5772,-72.2004,
1LNHM81W8YY836541,1462539480497,42,4500,19.35164835,34,41.55987,-71.8892,
1ZVHT82H485113467,1462539480557,23,5000,19.13736264,23,41.44948,-71.9823,
JTMKF4DV5B5309265,1462539480617,32,5500,18.92307692,23,41.34533,-72.0452,
WP0CA29863U153392,1462539480677,45,6000,18.70879121,23,41.39973,-72.0904,
2FTRX07W53C371593,1462539480737,56,6500,18.49450549,34,41.64455,-72.0677,
1FAHP26W49G252751,1462539480797,57,7000,18.28021978,23,41.60434,-71.976,
JH4TB2H26CC000012,1462539480857,38,7500,18.06593407,34,41.45255,-72.1375,
1HGCM82633A004364,1462539480917,23,8000,17.85164835,23,41.71836,-71.871,
1LNHM81W8YY836542,1462539480977,23,8500,17.63736264,23,41.3608,-71.9728,
1ZVHT82H485113468,1462539481037,45,9000,17.42307692,34,41.31965,-72.2106,
JTMKF4DV5B5309266,1462539481097,3,3000,17.20879121,23,41.45619,-71.8681,
WP0CA29863U153393,1462539481157,23,2000,16.99450549,25,41.53385,-72.0623,
2FTRX07W53C371594,1462539481217,34,4000,16.78021978,26,41.50959,-71.9662,
1FAHP26W49G252752,1462539481277,34,4000,16.56593407,26,41.46427,-72.1955,
JH4TB2H26CC000013,1462539481337,45,4500,16.35164835,27.85,41.33942,-72.3101,
1HGCM82633A004365,1462539481397,45,5000,16.13736264,28.11911765,41.38822,-71.9495,
1LNHM81W8YY836543,1462539481457,4,5500,15.92307692,28.38823529,41.6789,-71.7995,
1ZVHT82H485113469,1462539481517,54,6000,15.70879121,28.65735294,41.68478,-71.9191,
JTMKF4DV5B5309267,1462539481577,54,6500,15.49450549,28.92647059,41.4014,-72.1144,
WP0CA29863U153394,1462539481637,3,7000,15.28021978,29.19558824,41.2948,-72.256,
2FTRX07W53C371595,1462539481697,43,7500,15.06593407,29.46470588,41.73058,-71.8185,
1FAHP26W49G252753,1462539481757,3,8000,14.85164835,29.73382353,41.35131,-71.9132,
JH4TB2H26CC000014,1462539481817,42,8500,14.63736264,30.00294118,41.3757,-71.8488,
1HGCM82633A004366,1462539481877,23,9000,14.42307692,30.27205882,41.5663,-72.0515,
1LNHM81W8YY836544,1462539481937,32,3000,14.20879121,30.54117647,41.4572,-72.1146,
1ZVHT82H485113470,1462539481997,45,2000,17,30.81029412,41.60165,-72.0404,
JTMKF4DV5B5309268,1462539482057,56,4000,18,31.07941176,41.5787,-71.8567,
WP0CA29863U153395,1462539482117,57,4000,19,31.34852941,41.34795,-72.1476,
2FTRX07W53C371596,1462539482177,38,4500,20,31.61764706,41.46476,-72.1273,
1FAHP26W49G252754,1462539482237,23,5000,21.43113553,31.88676471,41.74453,-71.9133,
JH4TB2H26CC000015,1462539482297,23,5500,22.6670853,32.15588235,41.3441,-71.9765,
1HGCM82633A004367,1462539482357,45,6000,23.90303506,32.425,41.55965,-72.1227,
1LNHM81W8YY836545,1462539482417,3,6500,25.13898482,32.69411765,41.26194,-72.0071,
1ZVHT82H485113471,1462539482477,23,7000,26.37493459,32.96323529,41.34269,-73.0745,
JTMKF4DV5B5309269,1462539482537,34,7500,27.61088435,33.23235294,41.43294,-73.0645,
WP0CA29863U153396,1462539482597,34,8000,28.84683412,33.50147059,41.1651,-73.1292,
2FTRX07W53C371597,1462539482657,45,8500,30.08278388,33.77058824,41.27776,-72.8054,
1FAHP26W49G252755,1462539482717,45,9000,31.31873365,34.03970588,41.36571,-72.9275,
JH4TB2H26CC000016,1462539482777,4,3000,20,34.30882353,41.35345,-72.416,
1HGCM82633A004368,1462539482837,54,2000,23,34.57794118,41.50705,-72.9049,
1LNHM81W8YY836546,1462539482897,54,4000,23,34.84705882,41.5501,-72.9222,
1ZVHT82H485113472,1462539482957,3,4000,25,35.11617647,41.40878,-72.4721,
JTMKF4DV5B5309270,1462539483017,43,4500,25,35.38529412,41.2886,-72.5273,
WP0CA29863U153397,1462539483077,3,5000,15,35.65441176,41.56667,-72.5581,
2FTRX07W53C371598,1462539483137,42,5500,25,35.92352941,41.56033,-72.338,
1FAHP26W49G252756,1462539483197,23,6000,25,36.19264706,41.61205,-72.67,
JH4TB2H26CC000017,1462539483257,32,6500,28,36.46176471,41.37934,-72.4458,
1HGCM82633A004369,1462539483317,45,7000,14,36.73088235,41.32301,-73.0843,
1LNHM81W8YY836547,1462539483377,56,7500,24,37,41.38059,-72.5764,
1ZVHT82H485113473,1462539483437,57,8000,19,37.26911765,41.48547,-72.2545,
JTMKF4DV5B5309271,1462539483497,38,8500,19,37.53823529,41.46164,-72.6873,
WP0CA29863U153398,1462539483557,23,9000,20.42307692,37.80735294,41.46845,-72.4062,
2FTRX07W53C371599,1462539483617,23,3000,20.20879121,38.07647059,41.57301,-72.5078,
1FAHP26W49G252757,1462539483677,45,2000,19.99450549,38.34558824,41.3516,-72.3979,
JH4TB2H26CC000018,1462539483737,3,4000,19.78021978,38.61470588,41.16345,-73.2629,
1HGCM82633A004370,1462539483797,23,4000,19.56593407,38.88382353,41.21909,-73.2527,
1LNHM81W8YY836548,1462539483857,34,4500,19.35164835,39.15294118,41.18965,-73.2358,
1ZVHT82H485113474,1462539483917,34,5000,19.13736264,39.42205882,41.30887,-73.3637,
JTMKF4DV5B5309272,1462539483977,45,5500,18.92307692,39.69117647,41.31353,-72.6979,
WP0CA29863U153399,1462539484037,45,6000,18.70879121,39.96029412,41.45307,-72.5035,
2FTRX07W53C371600,1462539484097,4,6500,18.49450549,40.22941176,41.4212,-72.4141,
1FAHP26W49G252758,1462539484157,54,7000,18.28021978,40.49852941,41.30887,-73.3637,
JH4TB2H26CC000019,1462539484217,54,7500,18.06593407,40.76764706,41.46865,-72.5796,
1HGCM82633A004371,1462539484277,3,8000,17.85164835,41.03676471,41.3451,-72.4439,
1LNHM81W8YY836549,1462539484337,43,8500,17.63736264,41.30588235,41.29865,-72.6094,
1ZVHT82H485113475,1462539484397,3,9000,17.42307692,41.575,41.79178,-72.7188,
JTMKF4DV5B5309273,1462539484457,42,3000,17.20879121,41.84411765,41.63707,-72.4625,
WP0CA29863U153400,1462539484517,23,2000,16.99450549,42.11323529,41.53205,-72.7815,
2FTRX07W53C371601,1462539484577,32,4000,16.78021978,42.38235294,41.53605,-72.8197,
1FAHP26W49G252759,1462539484637,45,4000,16.56593407,42.65147059,41.36571,-72.9275,
JH4TB2H26CC000020,1462539484697,56,3000,16.35164835,42.92058824,41.51438,-72.7183,
1HGCM82633A004372,1462539484757,57,2000,16.13736264,23,41.53802,-72.5252,
1LNHM81W8YY836550,1462539484817,38,4000,15.92307692,23,41.55367,-72.6632,
1ZVHT82H485113476,1462539484877,23,4000,15.70879121,23,41.55646,-72.6582,
JTMKF4DV5B5309274,1462539484937,23,4500,15.49450549,32,41.21953,-73.0554,
WP0CA29863U153401,1462539484997,45,5000,15.28021978,23,41.5657,-72.9037,
2FTRX07W53C371602,1462539485057,3,5500,15.06593407,22,41.33605,-73.2224,
1FAHP26W49G252760,1462539485117,23,6000,14.85164835,34,41.5065,-72.4448,
JH4TB2H26CC000021,1462539485177,34,6500,14.63736264,34,41.39846,-73.3147,
1HGCM82633A004373,1462539485237,34,7000,14.42307692,23.26320297,41.3322,-72.7721,
1LNHM81W8YY836551,1462539485297,45,7500,14.20879121,21.91270847,41.39987,-72.7798,
1ZVHT82H485113477,1462539485357,45,8000,17,20.56221396,41.37845,-72.859,
JTMKF4DV5B5309275,1462539485417,4,8500,18,19.21171946,41.46476,-72.1273,
WP0CA29863U153402,1462539485477,54,9000,19,17.86122495,41.28935,-72.3829,
2FTRX07W53C371603,1462539485537,54,3000,20,16.51073045,41.27955,-73.0254,
1FAHP26W49G252761,1462539485597,3,2000,21.43113553,15.16023594,41.42816,-73.1273,
JH4TB2H26CC000022,1462539485657,43,4000,22.6670853,13.80974144,41.57585,-72.897,
1HGCM82633A004374,1462539485717,3,4000,23.90303506,45,41.5883,-72.6038,
1LNHM81W8YY836552,1462539485777,42,4500,25.13898482,11.10875242,41.53664,-72.6978,
1ZVHT82H485113478,1462539485837,23,5000,26.37493459,9.758257919,41.41154,-73.2489,
JTMKF4DV5B5309276,1462539485897,32,5500,27.61088435,8.407763413,41.38658,-73.0792,
WP0CA29863U153403,1462539485957,45,6000,28.84683412,23,41.3064,-73.1292,
2FTRX07W53C371604,1462539486017,56,6500,30.08278388,32,41.36571,-72.9275,
1FAHP26W49G252762,1462539486077,57,7000,31.31873365,33,41.47526,-73.2218,
JH4TB2H26CC000023,1462539486137,38,7500,20,23,41.6123,-72.871,
1HGCM82633A004375,1462539486197,23,8000,23,23,41.14065,-73.2879,
1LNHM81W8YY836553,1462539486257,23,8500,23,34,41.38665,-73.1872,
1ZVHT82H485113479,1462539486317,45,9000,25,23,41.45771,-72.817,
JTMKF4DV5B5309277,1462539486377,3,3000,25,23,41.36571,-72.9275,
WP0CA29863U153404,1462539486437,23,2000,15,26,41.36571,-72.9275,
2FTRX07W53C371605,1462539486497,34,4000,25,29,41.20715,-73.1305,
1FAHP26W49G252763,1462539486557,34,4000,25,32,41.2895,-72.4609,
JH4TB2H26CC000024,1462539486617,45,4500,28,21,41.36571,-72.9275,
1HGCM82633A004376,1462539486677,45,5000,14,34,41.36571,-72.9275,
1LNHM81W8YY836554,1462539486737,4,5500,24,28.15384615,41.36571,-72.9275,
1ZVHT82H485113480,1462539486797,54,6000,19,28.26373626,41.3047,-72.9356,
JTMKF4DV5B5309278,1462539486857,54,6500,19,28.37362637,41.30572,-72.7799,
WP0CA29863U153405,1462539486917,3,7000,20.42307692,28.48351648,41.36571,-72.9275,
2FTRX07W53C371606,1462539486977,43,7500,20.20879121,28.59340659,41.36571,-72.9275,
JH4TB2H26CC000000,1462539487037,3,8000,19.99450549,28.7032967,41.36571,-72.9275,
1HGCM82633A004352,1462539487097,42,8500,19.78021978,28.81318681,41.36571,-72.9275,
1LNHM81W8YY836530,1462539487157,23,9000,19.56593407,28.92307692,41.3062,-72.9248,
1ZVHT82H485113456,1462539487217,32,3000,19.35164835,29.03296703,41.3172,-72.928,
JTMKF4DV5B5309254,1462539487277,45,2000,19.13736264,29.14285714,41.2765,-72.8741,
WP0CA29863U153381,1462539487337,56,4000,18.92307692,29.25274725,41.3158,-72.8803,
2FTRX07W53C371582,1462539487397,57,4000,18.70879121,29.36263736,41.35795,-72.9377,
1FAHP26W49G252740,1462539487457,38,4500,18.49450549,29.47252747,41.328,-72.969,
JH4TB2H26CC000001,1462539487517,23,5000,18.28021978,29.58241758,41.27215,-72.965,
1HGCM82633A004353,1462539487577,23,5500,18.06593407,29.69230769,41.3483,-72.9071,
1LNHM81W8YY836531,1462539487637,45,6000,17.85164835,29.8021978,41.41311,-72.9041,
1ZVHT82H485113457,1462539487697,3,6500,17.63736264,29.91208791,41.2952,-72.9367,
JTMKF4DV5B5309255,1462539487757,23,7000,17.42307692,30.02197802,41.36571,-72.9275,
WP0CA29863U153382,1462539487817,34,7500,17.20879121,30.13186813,41.36571,-72.9275,
2FTRX07W53C371583,1462539487877,34,8000,16.99450549,30.24175824,41.4179,-73.0036,
1FAHP26W49G252741,1462539487937,45,8500,16.78021978,30.35164835,41.35296,-73.0121,
JH4TB2H26CC000002,1462539487997,45,9000,16.56593407,30.46153846,41.36571,-72.9275,
1HGCM82633A004354,1462539488057,4,3000,16.35164835,30.57142857,41.36571,-72.9275,
1LNHM81W8YY836532,1462539488117,54,2000,16.13736264,30.68131868,41.36571,-72.9275,
1ZVHT82H485113458,1462539488177,54,4000,15.92307692,30.79120879,41.36571,-72.9275,
JTMKF4DV5B5309256,1462539488237,3,4000,15.70879121,30.9010989,41.36571,-72.9275,
WP0CA29863U153383,1462539488297,43,4500,15.49450549,31.01098901,41.36571,-72.9275,
2FTRX07W53C371584,1462539488357,3,5000,15.28021978,31.12087912,41.36571,-72.9275,
1FAHP26W49G252742,1462539488417,42,5500,15.06593407,31.23076923,41.36571,-72.9275,
JH4TB2H26CC000003,1462539488477,23,6000,14.85164835,31.34065934,41.36571,-72.9275,
1HGCM82633A004355,1462539488537,32,6500,14.63736264,31.45054945,41.29965,-72.9188,
1LNHM81W8YY836533,1462539488597,45,7000,14.42307692,31.56043956,41.30887,-73.3637,
1ZVHT82H485113459,1462539488657,56,7500,14.20879121,31.67032967,41.17985,-73.189,
JTMKF4DV5B5309257,1462539488717,57,8000,17,31.78021978,41.1787,-73.2,
WP0CA29863U153384,1462539488777,38,8500,18,31.89010989,41.1636,-73.2163,
2FTRX07W53C371585,1462539488837,23,9000,19,32,41.2095,-73.2077,
1FAHP26W49G252743,1462539488897,23,3000,20,32.10989011,41.17765,-73.1665,
JH4TB2H26CC000004,1462539488957,45,2000,21.43113553,32.21978022,41.18875,-73.1813,
1HGCM82633A004356,1462539489017,3,4000,22.6670853,32.32967033,41.20209,-73.1708,
1LNHM81W8YY836534,1462539489077,23,4000,23.90303506,32.43956044,41.25613,-73.2123,
1ZVHT82H485113460,1462539489137,34,4500,25.13898482,32.54945055,41.25395,-73.2884,
JTMKF4DV5B5309258,1462539489197,34,5000,26.37493459,32.65934066,41.21925,-73.1322,
WP0CA29863U153385,1462539489257,45,5500,27.61088435,32.76923077,41.17595,-73.1352,
2FTRX07W53C371586,1462539489317,45,6000,28.84683412,32.87912088,41.30887,-73.3637,
1FAHP26W49G252744,1462539489377,4,6500,30.08278388,32.98901099,41.30887,-73.3637,
JH4TB2H26CC000005,1462539489437,54,7000,31.31873365,33.0989011,41.30887,-73.3637,
1HGCM82633A004357,1462539489497,54,7500,20,33.20879121,41.36571,-72.9275,
1LNHM81W8YY836535,1462539489557,3,8000,23,33.31868132,41.55585,-73.0431,
1ZVHT82H485113461,1462539489617,43,8500,23,33.42857143,41.36571,-72.9275,
JTMKF4DV5B5309259,1462539489677,3,9000,25,33.53846154,41.57693,-73.0349,
WP0CA29863U153386,1462539489737,42,3000,25,33.64835165,41.54903,-72.9986,
2FTRX07W53C371587,1462539489797,23,2000,15,33.75824176,41.5379,-73.0283,
1FAHP26W49G252745,1462539489857,32,4000,25,33.86813187,41.5516,-73.0626,
JH4TB2H26CC000006,1462539489917,45,4000,25,33.97802198,41.5695,-73.0448,
1HGCM82633A004358,1462539489977,56,3000,28,34.08791209,41.50186,-72.978,
1LNHM81W8YY836536,1462539490037,57,2000,14,34.1978022,41.59479,-72.9789,
1ZVHT82H485113462,1462539490097,38,4000,24,34.30769231,41.36571,-72.9275,
JTMKF4DV5B5309260,1462539490157,23,4000,19,34.41758242,41.36571,-72.9275,
WP0CA29863U153387,1462539490217,23,4500,19,34.52747253,41.36571,-72.9275,
2FTRX07W53C371588,1462539490277,45,5000,20.42307692,34.63736264,41.36571,-72.9275,
1FAHP26W49G252746,1462539490337,3,5500,20.20879121,34.74725275,41.36571,-72.9275,
JH4TB2H26CC000007,1462539490397,23,6000,19.99450549,34.85714286,41.36571,-72.9275,
1HGCM82633A004359,1462539490457,34,6500,19.78021978,34.96703297,41.36571,-72.9275,
1LNHM81W8YY836537,1462539490517,34,7000,19.56593407,35.07692308,41.93326,-73.363,
1ZVHT82H485113463,1462539490577,45,7500,19.35164835,35.18681319,41.58637,-73.4366,
JTMKF4DV5B5309261,1462539490637,45,8000,19.13736264,35.2967033,41.36571,-72.9275,
WP0CA29863U153388,1462539490697,4,8500,18.92307692,35.40659341,41.72102,-73.2477,
2FTRX07W53C371589,1462539490757,54,9000,18.70879121,35.51648352,41.63924,-73.2086,
1FAHP26W49G252747,1462539490817,54,3000,18.49450549,35.62637363,41.52599,-73.3609,
JH4TB2H26CC000008,1462539490877,3,2000,18.28021978,35.73626374,41.82807,-73.3323,
1HGCM82633A004360,1462539490937,43,4000,18.06593407,35.84615385,41.78604,-73.3577,
1LNHM81W8YY836538,1462539490997,3,4000,17.85164835,35.95604396,41.656,-73.4769,
1ZVHT82H485113464,1462539491057,42,4500,17.63736264,36.06593407,41.83605,-73.2451,
JTMKF4DV5B5309262,1462539491117,23,5000,17.42307692,36.17582418,41.72924,-73.4555,
WP0CA29863U153389,1462539491177,32,5500,17.20879121,36.28571429,41.73989,-73.223,
